1299.69937	125.47647	104.97952	28093.03613	278.2684	18.43911	28.45961	4.84874	28093.03613
1305.13934	124.54858	105.43386	28099.80737	278.79892	18.46701	28.47588	4.8445	28099.80737
1311.03264	123.54334	105.91675	28107.17048	279.37363	18.49724	28.4935	4.84058	28107.17048
1316.47261	122.61543	106.36251	28113.94512	279.90414	18.52514	28.50977	4.83709	28113.94512
1322.36591	121.61021	106.8454	28121.34006	280.47888	18.55537	28.5274	4.8333	28121.34006
1328.25921	120.605	107.32829	28128.68069	281.05203	18.58583	28.54502	4.82951	28128.68069
1333.69918	119.67709	107.77404	28135.46052	281.578	18.61468	28.56129	4.82655	28135.46052
1339.59248	118.67187	108.25693	28142.60784	282.1478	18.64594	28.57892	4.82363	28142.60784
1345.03245	117.78763	108.70267	28148.40581	282.67374	18.6748	28.59519	4.82094	28148.40581
1350.92575	116.84933	109.18556	28154.65545	283.24353	18.70606	28.61281	4.81802	28154.65545
1356.36572	115.98322	109.6291	28160.42775	283.76947	18.73492	28.62908	4.81569	28160.42775
1362.25902	115.04491	110.08652	28166.68005	284.33923	18.76618	28.64671	4.81371	28166.68005
1368.15232	114.10661	110.54393	28172.96192	284.90903	18.79724	28.66434	4.81174	28172.96192
1373.59229	113.2405	110.96616	28178.73797	285.435	18.82573	28.6806	4.80991	28178.73797
1379.48559	112.30219	111.42358	28184.99435	286.00104	18.85659	28.69823	4.80816	28184.99435
1384.92556	111.43607	111.8458	28190.77286	286.51712	18.88508	28.7145	4.80725	28190.77286
1390.81886	110.49778	112.30322	28197.03191	287.07623	18.91594	28.73213	4.80626	28197.03191
1396.25883	109.68298	112.72546	28202.81289	287.59232	18.94443	28.7484	4.80534	28202.81289
1402.15213	108.80783	113.18287	28209.04641	288.1514	18.97529	28.76602	4.80435	28209.04641
1408.04543	107.93268	113.63213	28215.33772	288.71051	19.00466	28.78365	4.8044	28215.33772
1413.4854	107.12486	114.01646	28221.12246	289.22659	19.03135	28.79992	4.80444	28221.12246
1419.3787	106.24972	114.43284	28227.36002	289.78568	19.06027	28.82825	4.80449	28227.36002
1424.81867	105.44187	114.81719	28233.14722	290.30179	19.08696	28.8556	4.80453	28233.14722
1430.71197	104.56675	115.23355	28239.41568	290.85657	19.11587	28.88524	4.80539	28239.41568
1436.15194	103.75891	115.6179	28245.1771	291.3623	19.14257	28.91259	4.80642	28245.1771
1442.04524	102.88687	116.03427	28251.41998	291.91019	19.17133	28.94223	4.80753	28251.41998
1447.93854	102.07449	116.45064	28257.72075	292.4581	19.19678	28.97186	4.80864	28257.72075
1453.37851	101.3246	116.83498	28263.48591	292.96384	19.22028	28.99922	4.81025	28263.48591
1459.27181	100.5122	117.23833	28269.73283	293.51172	19.24573	29.02885	4.81245	28269.73283
1464.71178	99.76231	117.57127	28275.33079	294.01746	19.26923	29.05621	4.81448	28275.33079
1470.60508	98.94993	117.93195	28280.84502	294.56537	19.29469	29.08584	4.81668	28280.84502
